Year,Month,Day,File_Name,Subject,Non-RCV Result
1924,January,16,Ireland-seanad-minutes-1924January16-p4.html,"16/Jan/1924 THE COURTS OF JUSTICE BILL, 1923._SECOND STAGE.",Mr. GUINNESS:___I beg to second the motion made by Senator Sir T. Esmonde.
1924,January,16,Ireland-seanad-minutes-1924January16-p4.html,"16/Jan/1924 THE COURTS OF JUSTICE BILL, 1923._SECOND STAGE.",Question__That the Bill be read a second time__put and agreed to.
1924,January,16,Ireland-seanad-minutes-1924January16-p4.html,"16/Jan/1924 THE COURTS OF JUSTICE BILL, 1923._SECOND STAGE.",Agreed.
1924,January,23,Ireland-seanad-minutes-1924January23-p3.html,23/Jan/1924 RELATIONS BETWEEN SEANAD AND DAIL.,AN CATHAOIRLEACH:_That would come in the forefront of the amendment.
1924,January,23,Ireland-seanad-minutes-1924January23-p3.html,23/Jan/1924 RELATIONS BETWEEN SEANAD AND DAIL.,Question put and agreed to.
1924,January,23,Ireland-seanad-minutes-1924January23-p4.html,23/Jan/1924 MINISTERS AND THE SEANAD.,Motion put and agreed to.
1924,January,23,Ireland-seanad-minutes-1924January23-p4.html,23/Jan/1924 MINISTERS AND THE SEANAD.,Agreed.
1924,January,23,Ireland-seanad-minutes-1924January23-p5.html,"23/Jan/1924 CORONERS QUALIFICATION BILL, 1923_SECOND STAGE.",AN CATHAOIRLEACH:_The motion is: _That this Bill be read a second time._
1924,January,23,Ireland-seanad-minutes-1924January23-p5.html,"23/Jan/1924 CORONERS QUALIFICATION BILL, 1923_SECOND STAGE.",Motion put and agreed to.
1924,January,23,Ireland-seanad-minutes-1924January23-p6.html,"23/Jan/1924 PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) TEMPORARY BILL, 1923._SECOND STAGE.",AN CATHAOIRLEACH:_The motion is: _That this Bill be read a second time._
1924,January,23,Ireland-seanad-minutes-1924January23-p6.html,"23/Jan/1924 PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) TEMPORARY BILL, 1923._SECOND STAGE.",Question put and carried.
1924,January,23,Ireland-seanad-minutes-1924January23-p7.html,23/Jan/1924 THE COURTS OF JUSTICE BILL. 1923.,Question put and agreed to.
1924,January,24,Ireland-seanad-minutes-1924January24-p1.html,24/Jan/1924 Table of Contents,FISHERIES BILL. - DAIL'S REJECTION OF SEANAD'S AMENDMENT.
1924,January,24,Ireland-seanad-minutes-1924January24-p1.html,24/Jan/1924 Table of Contents,FISHERIES BILL. - QUESTION ON THE ADJOURNMENT.
1924,January,24,Ireland-seanad-minutes-1924January24-p1.html,24/Jan/1924 Table of Contents,MOTION ON THE ADJOURNMENT. - BROAD-CASTING POLICY OF THE GOVERNMENT.
1924,January,24,Ireland-seanad-minutes-1924January24-p3.html,24/Jan/1924 FISHERIES BILL. - DAIL'S REJECTION OF SEANAD'S AMENDMENT.,"That, therefore, is now the motion before the Seanad."
1924,January,24,Ireland-seanad-minutes-1924January24-p3.html,24/Jan/1924 FISHERIES BILL. - DAIL'S REJECTION OF SEANAD'S AMENDMENT.,Mr. LYNCH:___That raised the question.
1924,January,24,Ireland-seanad-minutes-1924January24-p5.html,"24/Jan/1924 FISHERIES BILL, 1923. - DEBATE RESUMED.",AN CATHAOIRLEACH:_Certainly. [513] That is the whole substance of the amendment.
1924,January,24,Ireland-seanad-minutes-1924January24-p5.html,"24/Jan/1924 FISHERIES BILL, 1923. - DEBATE RESUMED.",Amendment put and declared carried unanimously.
1924,January,24,Ireland-seanad-minutes-1924January24-p8.html,"24/Jan/1924 FISHERIES BILL, 1923. - SEANAD IN COMMITTEE.",Amendment agreed to.
1924,January,24,Ireland-seanad-minutes-1924January24-p8.html,"24/Jan/1924 FISHERIES BILL, 1923. - SEANAD IN COMMITTEE.",Section 2 put and agreed to.
1924,January,24,Ireland-seanad-minutes-1924January24-p8.html,"24/Jan/1924 FISHERIES BILL, 1923. - SEANAD IN COMMITTEE.",Amendment deferred.
1924,January,24,Ireland-seanad-minutes-1924January24-p8.html,"24/Jan/1924 FISHERIES BILL, 1923. - SEANAD IN COMMITTEE.",Section 4 put and agreed to.
1924,January,24,Ireland-seanad-minutes-1924January24-p8.html,"24/Jan/1924 FISHERIES BILL, 1923. - SEANAD IN COMMITTEE.","Question: _That Section 5 stand part of the Bill,_ put and agreed to."
1924,January,24,Ireland-seanad-minutes-1924January24-p8.html,"24/Jan/1924 FISHERIES BILL, 1923. - SEANAD IN COMMITTEE.","Sections 6, 7, 8, 9 and 10 agreed to."
1924,January,24,Ireland-seanad-minutes-1924January24-p8.html,"24/Jan/1924 FISHERIES BILL, 1923. - SEANAD IN COMMITTEE.",AN CATHAOIRLEACH:_Are you moving that as an amendment?
1924,January,24,Ireland-seanad-minutes-1924January24-p8.html,"24/Jan/1924 FISHERIES BILL, 1923. - SEANAD IN COMMITTEE.",Amendment put and lost.
1924,January,24,Ireland-seanad-minutes-1924January24-p8.html,"24/Jan/1924 FISHERIES BILL, 1923. - SEANAD IN COMMITTEE.",Question that Section 11 and part of the Bill put and agreed to.
1924,January,24,Ireland-seanad-minutes-1924January24-p8.html,"24/Jan/1924 FISHERIES BILL, 1923. - SEANAD IN COMMITTEE.",Amendment put and declared carried.
1924,January,24,Ireland-seanad-minutes-1924January24-p8.html,"24/Jan/1924 FISHERIES BILL, 1923. - SEANAD IN COMMITTEE.","Question: _That Section 12, as amended, stand part of the Bill,_ put and agreed to."
1924,January,24,Ireland-seanad-minutes-1924January24-p8.html,"24/Jan/1924 FISHERIES BILL, 1923. - SEANAD IN COMMITTEE.","Question: _That Section 13 stand part of the Bill,_ put and agreed to."
1924,January,24,Ireland-seanad-minutes-1924January24-p8.html,"24/Jan/1924 FISHERIES BILL, 1923. - SEANAD IN COMMITTEE.",Amendment put.
1924,January,24,Ireland-seanad-minutes-1924January24-p8.html,"24/Jan/1924 FISHERIES BILL, 1923. - SEANAD IN COMMITTEE.",Amendment carried.
1924,January,24,Ireland-seanad-minutes-1924January24-p8.html,"24/Jan/1924 FISHERIES BILL, 1923. - SEANAD IN COMMITTEE.",AN CATHAOIRLEACH:_Will the President take the amendment now?
1924,January,24,Ireland-seanad-minutes-1924January24-p9.html,24/Jan/1924 MOTION ON THE ADJOURNMENT. - BROAD-CASTING POLICY OF THE GOVERNMENT.,Mr. HAUGHTON:___I beg to second the motion.
1924,January,24,Ireland-seanad-minutes-1924January24-p9.html,24/Jan/1924 MOTION ON THE ADJOURNMENT. - BROAD-CASTING POLICY OF THE GOVERNMENT.,AN CATHAOIRLEACH:_This is really not a motion; it is a matter for discussion.
1924,January,25,Ireland-seanad-minutes-1924January25-p3.html,25/Jan/1924 NEW STANDING ORDER.,_(f) A motion under Standing Order 41 (a)._
1924,January,25,Ireland-seanad-minutes-1924January25-p3.html,25/Jan/1924 NEW STANDING ORDER.,Motion put and agreed to.
1924,January,25,Ireland-seanad-minutes-1924January25-p3.html,25/Jan/1924 NEW STANDING ORDER.,Motion put and agreed to.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Amendment put and lost.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Amendment put and declared lost.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Question: _That Section 2 stand part of the Bill__put and agreed to.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,"AN CATHAOIRLEACH:_This amendment by consent, stands over to be considered on the Report Stage."
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Amendment put.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Amendment declared lost.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Mr. O'HIGGINS:___Agreed.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Amendment put and declared lost.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Amendment put and lost.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Question: _That Sections 6 and 7 stand part of the Bill__put and agreed to.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Amendment put and agreed to.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Mr. O'FARRELL:___There was another amendment which I suggested to the Minister.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Amendment put and negatived.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Amendment put and agreed to.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Sections 8 and 9 put and agreed to.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Question: _That the Schedule stand part of the Bill._
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Amendment put and negatived.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Question: _That the title stand part of the Bill__put and agreed to.
1924,January,25,Ireland-seanad-minutes-1924January25-p4.html,25/Jan/1924 SEANAD IN COMMITTEE. - PUBLIC SAFETY (POWERS OF ARREST AND DETENTION) BILL_(THIRD STAGE).,Question put and agreed to.
1924,January,25,Ireland-seanad-minutes-1924January25-p5.html,25/Jan/1924 SEANAD IN COMMITTEE. - SEANAD RESUMES.,"Question: _That the Bill be considered on the Report Stage,_ put and agreed to."
1924,January,25,Ireland-seanad-minutes-1924January25-p5.html,25/Jan/1924 SEANAD IN COMMITTEE. - SEANAD RESUMES.,Mr. O'HIGGINS:___That is an amendment to the amendment of Senator O'Farrell's.
1924,January,25,Ireland-seanad-minutes-1924January25-p5.html,25/Jan/1924 SEANAD IN COMMITTEE. - SEANAD RESUMES.,"New Section, as amended, put and agreed to."
1924,January,25,Ireland-seanad-minutes-1924January25-p5.html,25/Jan/1924 SEANAD IN COMMITTEE. - SEANAD RESUMES.,Question: _That the Bill be received for final consideration._
1924,January,25,Ireland-seanad-minutes-1924January25-p5.html,25/Jan/1924 SEANAD IN COMMITTEE. - SEANAD RESUMES.,Question: _That the Bill do now pass__put and declared passed.
1924,January,25,Ireland-seanad-minutes-1924January25-p5.html,25/Jan/1924 SEANAD IN COMMITTEE. - SEANAD RESUMES.,Resolution put and agreed to.
1924,January,25,Ireland-seanad-minutes-1924January25-p7.html,25/Jan/1924 SEANAD IN COMMITTEE. - ACCOMMODATION AT DUN LAOGHAIRE PIER.,Motion put and agreed to.
1924,January,30,Ireland-seanad-minutes-1924January30-p5.html,"30/Jan/1924 THE COURTS OF JUSTICE BILL, 1923._COMMITTEE STAGE RESUMED.",Agreed.
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,Debate resumed on amendment No. 5:_
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,Amendment put and declared lost.
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,Section put and agreed to.
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,Section put and agreed to.
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,ATTORNEY-GENERAL:___I will have an amendment prepared on the next stage.
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,AN CATHAOIRLEACH:_Do you wish your amendment put?
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,Amendment by leave withdrawn.
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,Section 24 was agreed to.
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,"Question: _That Sections 25 to 31, inclusive, stand part of the Bill__put and agreed to."
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,Question__That Section 32 stand part of the Bill__put and agreed to.
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,Sections 33 and 34 were agreed to and added to the Bill.
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,Mr. BROWN:___I move the following two amendments:_
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,Amendment put.
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,Amendment lost.
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,"AN CATHAOIRLEACH:_I suppose, Senator Brown, that renders it unnecessary to move the next amendment?"
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,Question: _That Section 35 stand part of the Bill__put and agreed to.
1924,January,30,Ireland-seanad-minutes-1924January30-p6.html,30/Jan/1924 SEANAD IN COMMITTEE.,Motion: _That the Committee Stage of the Courts of Justice Bill be adjourned__put and agreed to.
1924,January,30,Ireland-seanad-minutes-1924January30-p7.html,30/Jan/1924 SEANAD RESUMES. - JOINT COMMITTEE TO PROVIDE TEMPORARY ACCOMMODATION FOR THE OIREACHTAS.,Motion put and agreed to.
1924,October,17,Ireland-seanad-minutes-1924October17-p4.html,"17/Oct/1924 TREATY (CONFIRMATION OF SUPPLEMENTAL AGREEMENT) BILL, 1924._SECOND STAGE.",Question put and agreed to.
1924,October,17,Ireland-seanad-minutes-1924October17-p4.html,"17/Oct/1924 TREATY (CONFIRMATION OF SUPPLEMENTAL AGREEMENT) BILL, 1924._SECOND STAGE.",Question put and agreed to.
1924,October,17,Ireland-seanad-minutes-1924October17-p5.html,17/Oct/1924 SOLUTION OF OUTSTANDING NATIONAL PROBLEMS.,Question __That the Standing Orders be suspended__ put and agreed to.
1924,October,17,Ireland-seanad-minutes-1924October17-p5.html,17/Oct/1924 SOLUTION OF OUTSTANDING NATIONAL PROBLEMS.,Agreed.
1924,October,17,Ireland-seanad-minutes-1924October17-p5.html,17/Oct/1924 SOLUTION OF OUTSTANDING NATIONAL PROBLEMS.,Question put.
1924,October,17,Ireland-seanad-minutes-1924October17-p5.html,17/Oct/1924 SOLUTION OF OUTSTANDING NATIONAL PROBLEMS.,Motion declared carried.
1925,January,21,Ireland-seanad-minutes-1925January21-p3.html,21/Jan/1925 SEANAD NOMINATIONS.,AN CATHAOIRLEACH:_I will take the motion at once if the House is agreeable to pass it.
1925,January,21,Ireland-seanad-minutes-1925January21-p3.html,21/Jan/1925 SEANAD NOMINATIONS.,Mr. MacLYSAGHT:___I beg to second that motion.
1925,January,21,Ireland-seanad-minutes-1925January21-p3.html,21/Jan/1925 SEANAD NOMINATIONS.,Dr. GOGARTY:___I second that motion.
1925,January,21,Ireland-seanad-minutes-1925January21-p3.html,21/Jan/1925 SEANAD NOMINATIONS.,Question put and agreed.
1925,January,21,Ireland-seanad-minutes-1925January21-p4.html,"21/Jan/1925 LOCAL GOVERNMENT BILL, 1924_SECOND STAGE.","Question: _That the Local Government Bill, 1924, be now read a second time._"
1925,January,21,Ireland-seanad-minutes-1925January21-p4.html,"21/Jan/1925 LOCAL GOVERNMENT BILL, 1924_SECOND STAGE.",Question__That the Bill be read a second time__put and agreed to.
1925,January,21,Ireland-seanad-minutes-1925January21-p6.html,"21/Jan/1925 LIVE STOCK BREEDING BILL, 1924_SECOND STAGE.",Question__That the Bill be read a Second Time__put and agreed to.
1925,January,21,Ireland-seanad-minutes-1925January21-p7.html,21/Jan/1925 ADJOURNMENT OF SEANAD.,Question put and agreed to.
1925,January,22,Ireland-seanad-minutes-1925January22-p3.html,"22/Jan/1925 DUBLIN PORT AND DOCKS BILL, 1924_SECOND STAGE.",Mr. BURGESS:___I beg to second the motion.
1925,January,22,Ireland-seanad-minutes-1925January22-p3.html,"22/Jan/1925 DUBLIN PORT AND DOCKS BILL, 1924_SECOND STAGE.",Mr. O'FARRELL:___Unless you rule this amendment out of order you cannot go on this line.
1925,January,22,Ireland-seanad-minutes-1925January22-p3.html,"22/Jan/1925 DUBLIN PORT AND DOCKS BILL, 1924_SECOND STAGE.",[83] Question put__That the Bill be read a second time._
1925,January,22,Ireland-seanad-minutes-1925January22-p3.html,"22/Jan/1925 DUBLIN PORT AND DOCKS BILL, 1924_SECOND STAGE.","On a show of hands, the motion was declared carried, two members dissenting."
1925,January,22,Ireland-seanad-minutes-1925January22-p4.html,22/Jan/1925 SUSPENSION OF STANDING ORDERS.,Dr. GOGARTY:___I second the motion.
1925,January,22,Ireland-seanad-minutes-1925January22-p4.html,22/Jan/1925 SUSPENSION OF STANDING ORDERS.,"Motion put, and agreed to."
1925,January,22,Ireland-seanad-minutes-1925January22-p5.html,"22/Jan/1925 SEANAD IN COMMITTEE. - DUBLIN PORT AND DOCKS BILL, 1924._THIRD STAGE.",Question__That the Title be postponed__put and agreed to.
1925,January,22,Ireland-seanad-minutes-1925January22-p5.html,"22/Jan/1925 SEANAD IN COMMITTEE. - DUBLIN PORT AND DOCKS BILL, 1924._THIRD STAGE.",Question__That Sections 1 and 2 stand part of the Bill__put and agreed to.
1925,January,22,Ireland-seanad-minutes-1925January22-p5.html,"22/Jan/1925 SEANAD IN COMMITTEE. - DUBLIN PORT AND DOCKS BILL, 1924._THIRD STAGE.",Amendment put and agreed to.
1925,January,22,Ireland-seanad-minutes-1925January22-p5.html,"22/Jan/1925 SEANAD IN COMMITTEE. - DUBLIN PORT AND DOCKS BILL, 1924._THIRD STAGE.","Question__That Section 3, as amended, stand part of the Bill__put and agreed to."
1925,January,22,Ireland-seanad-minutes-1925January22-p5.html,"22/Jan/1925 SEANAD IN COMMITTEE. - DUBLIN PORT AND DOCKS BILL, 1924._THIRD STAGE.",Amendment put and agreed to.
1925,January,22,Ireland-seanad-minutes-1925January22-p5.html,"22/Jan/1925 SEANAD IN COMMITTEE. - DUBLIN PORT AND DOCKS BILL, 1924._THIRD STAGE.","Question__That Section 4, as amended, stand part of the Bill__put and agreed to."
1925,January,22,Ireland-seanad-minutes-1925January22-p5.html,"22/Jan/1925 SEANAD IN COMMITTEE. - DUBLIN PORT AND DOCKS BILL, 1924._THIRD STAGE.",Amendment put and agreed to.
1925,January,22,Ireland-seanad-minutes-1925January22-p5.html,"22/Jan/1925 SEANAD IN COMMITTEE. - DUBLIN PORT AND DOCKS BILL, 1924._THIRD STAGE.","Question__That Section 5, as amended, stand part of the Bill__put and agreed to."
1925,January,22,Ireland-seanad-minutes-1925January22-p5.html,"22/Jan/1925 SEANAD IN COMMITTEE. - DUBLIN PORT AND DOCKS BILL, 1924._THIRD STAGE.","The following amendment, in the name of Senator Moran, appeared on the Order Paper:_"
1925,January,22,Ireland-seanad-minutes-1925January22-p5.html,"22/Jan/1925 SEANAD IN COMMITTEE. - DUBLIN PORT AND DOCKS BILL, 1924._THIRD STAGE.",The amendment is simply an alternative to that.
1925,January,22,Ireland-seanad-minutes-1925January22-p5.html,"22/Jan/1925 SEANAD IN COMMITTEE. - DUBLIN PORT AND DOCKS BILL, 1924._THIRD STAGE.",AN CATHAOIRLEACH:_The amendment states:_
1925,January,22,Ireland-seanad-minutes-1925January22-p5.html,"22/Jan/1925 SEANAD IN COMMITTEE. - DUBLIN PORT AND DOCKS BILL, 1924._THIRD STAGE.",AN CATHAOIRLEACH:_Clause 2 of your amendment states:_
